ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,Age_Group,Income_Group,Cluster
100003028,1,1,41,1,79050,0,1,Middle (31-45),Low,1
100003029,1,1,46,2,155482,1,0,Mature (46-60),Medium,2
100003030,1,1,35,1,130406,1,1,Middle (31-45),Medium,0
100003031,0,0,36,1,76042,0,1,Middle (31-45),Low,1
100003032,0,1,34,1,170836,2,1,Middle (31-45),Medium,0
100003033,1,1,40,2,142820,1,2,Middle (31-45),Medium,2
100003034,1,1,51,2,122312,1,0,Mature (46-60),Low,2
100003035,1,1,59,2,225888,2,2,Mature (46-60),High,2
100003036,0,1,33,1,136322,1,0,Middle (31-45),Medium,0
100003037,0,0,31,1,96155,1,2,Middle (31-45),Low,3
100003038,1,0,30,0,118179,0,0,Young (18-30),Low,3
100003039,0,1,18,0,67716,1,1,Young (18-30),Low,3
100003040,1,0,33,0,156281,0,1,Middle (31-45),Medium,0
100003041,0,1,18,0,147514,2,2,Young (18-30),Medium,0
100003042,0,0,20,0,91418,1,1,Young (18-30),Low,3
100003043,0,0,23,0,165410,2,2,Young (18-30),Medium,0
100003044,1,1,18,0,51550,0,1,Young (18-30),Low,3
100003045,1,1,31,2,152900,2,0,Middle (31-45),Medium,0
100003046,0,0,42,1,89560,0,0,Middle (31-45),Low,1
100003047,1,1,42,1,132135,1,0,Middle (31-45),Medium,1
100003048,1,0,29,1,52663,1,2,Young (18-30),Low,3
100003049,0,0,37,1,112843,1,1,Middle (31-45),Low,1
100003050,1,1,41,2,112355,1,0,Middle (31-45),Low,1
100003051,0,0,29,1,102723,1,1,Young (18-30),Low,3
100003052,1,0,49,2,159399,1,2,Mature (46-60),Medium,2
100003053,0,0,51,1,156641,1,1,Mature (46-60),Medium,2
100003054,0,0,36,0,118887,1,0,Middle (31-45),Low,1
100003055,0,0,37,1,94207,0,1,Middle (31-45),Low,1
100003056,0,0,48,1,83338,1,0,Mature (46-60),Low,1
100003057,1,1,42,2,70353,1,1,Middle (31-45),Low,1
100003058,0,1,27,1,149286,1,1,Young (18-30),Medium,0
100003059,1,1,30,1,148199,1,0,Young (18-30),Medium,0
100003060,0,1,39,2,132300,1,0,Middle (31-45),Medium,1
100003061,0,0,37,1,112329,1,1,Middle (31-45),Low,1
100003062,0,0,37,1,95457,1,1,Middle (31-45),Low,1
100003063,0,0,56,2,158473,1,2,Mature (46-60),Medium,2
100003064,1,1,28,1,78013,0,0,Young (18-30),Low,3
100003065,1,1,45,2,108725,0,0,Middle (31-45),Low,1
100003066,0,1,34,0,100417,0,0,Middle (31-45),Low,3
100003067,0,0,42,1,113531,1,1,Middle (31-45),Low,1
100003068,0,0,50,1,133354,1,1,Mature (46-60),Medium,1
100003069,0,0,37,0,177631,2,2,Middle (31-45),Medium,0
100003070,1,1,49,2,109310,1,0,Mature (46-60),Low,1
100003071,1,1,35,1,159424,1,2,Middle (31-45),Medium,0
100003072,1,1,20,1,84110,0,1,Young (18-30),Low,3
100003073,0,0,47,2,52254,1,1,Mature (46-60),Low,1
100003074,0,0,42,1,116627,0,1,Middle (31-45),Low,1
100003075,1,0,35,1,123940,1,1,Middle (31-45),Low,0
100003076,1,0,31,0,136262,1,1,Middle (31-45),Medium,0
100003077,1,1,59,2,107795,0,0,Mature (46-60),Low,2
100003078,1,0,37,1,115899,1,0,Middle (31-45),Low,1
100003079,1,1,25,1,78973,1,0,Young (18-30),Low,3
100003080,0,0,26,1,92418,1,1,Young (18-30),Low,3
100003081,1,1,33,1,154498,1,0,Middle (31-45),Medium,0
100003082,0,0,33,1,103563,0,1,Middle (31-45),Low,1
100003083,1,1,39,1,77917,0,0,Middle (31-45),Low,1
100003084,1,1,36,1,144007,1,1,Middle (31-45),Medium,0
100003085,1,1,40,2,178417,2,2,Middle (31-45),Medium,2
100003086,0,0,52,1,126778,1,0,Mature (46-60),Low,1
100003087,1,1,24,0,106748,1,1,Young (18-30),Low,3
100003088,1,1,54,2,165412,1,1,Mature (46-60),Medium,2
100003089,0,1,31,1,98009,0,1,Middle (31-45),Low,3
100003090,1,0,32,1,165826,2,2,Middle (31-45),Medium,0
100003091,0,0,34,1,63841,0,0,Middle (31-45),Low,3
100003092,0,0,45,1,133094,1,1,Middle (31-45),Medium,1
100003093,0,0,33,1,151073,1,1,Middle (31-45),Medium,0
100003094,0,1,49,2,91198,0,0,Mature (46-60),Low,1
100003095,0,0,53,2,196049,2,1,Mature (46-60),Medium,2
100003096,0,0,54,1,174995,1,0,Mature (46-60),Medium,2
100003097,0,0,29,1,101691,0,1,Young (18-30),Low,3
100003098,1,0,42,2,144507,1,1,Middle (31-45),Medium,2
100003099,0,1,53,2,108620,1,2,Mature (46-60),Low,2
100003100,0,0,42,1,159552,2,1,Middle (31-45),Medium,0
100003101,0,0,37,1,150187,2,0,Middle (31-45),Medium,0
100003102,0,0,31,0,134327,2,2,Middle (31-45),Medium,0
100003103,1,1,34,1,117588,0,0,Middle (31-45),Low,1
100003104,0,1,41,2,149976,2,2,Middle (31-45),Medium,2
100003105,0,1,18,1,76615,0,0,Young (18-30),Low,3
100003106,0,0,22,0,45063,0,0,Young (18-30),Low,3
100003107,1,0,51,2,135846,1,2,Mature (46-60),Medium,2
100003108,0,0,26,1,77209,0,0,Young (18-30),Low,3
100003109,0,0,60,1,198979,2,2,Mature (46-60),Medium,2
100003110,1,1,27,1,49426,0,0,Young (18-30),Low,3
100003111,0,0,23,0,101908,2,1,Young (18-30),Low,3
100003112,1,1,41,1,187967,2,2,Middle (31-45),Medium,2
100003113,0,0,38,1,154870,0,0,Middle (31-45),Medium,0
100003114,1,1,53,2,182880,0,1,Mature (46-60),Medium,2
100003115,0,0,42,1,72257,0,0,Middle (31-45),Low,1
100003116,0,1,48,2,142480,2,2,Mature (46-60),Medium,2
100003117,1,1,45,2,109728,0,0,Middle (31-45),Low,1
100003118,1,1,44,2,58420,0,1,Middle (31-45),Low,1
100003119,1,1,18,0,87764,1,1,Young (18-30),Low,3
100003120,1,1,36,2,69484,1,0,Middle (31-45),Low,3
100003121,0,0,34,1,113020,1,0,Middle (31-45),Low,1
100003122,1,1,41,1,134657,0,0,Middle (31-45),Medium,1
100003123,0,1,18,1,123211,1,0,Young (18-30),Low,3
100003124,1,1,30,2,134920,0,0,Young (18-30),Medium,0
100003125,1,1,34,1,103864,1,2,Middle (31-45),Low,3
100003126,1,0,38,1,124893,1,0,Middle (31-45),Low,1
100003127,1,1,43,1,35832,0,0,Middle (31-45),Low,1
100003128,1,0,27,0,105533,1,0,Young (18-30),Low,3
100003129,0,1,47,1,164826,1,0,Mature (46-60),Medium,2
100003130,0,0,50,2,175370,2,2,Mature (46-60),Medium,2
100003131,1,1,25,0,142345,1,1,Young (18-30),Medium,0
100003132,1,1,23,1,136936,1,1,Young (18-30),Medium,0
100003133,0,0,43,1,196601,2,1,Middle (31-45),Medium,2
100003134,1,0,43,2,95606,1,2,Middle (31-45),Low,1
100003135,1,1,31,1,139702,1,1,Middle (31-45),Medium,0
100003136,0,0,30,1,92843,1,2,Young (18-30),Low,3
100003137,1,0,18,0,56007,0,0,Young (18-30),Low,3
100003138,0,0,30,0,110880,1,0,Young (18-30),Low,3
100003139,1,1,38,1,89416,0,0,Middle (31-45),Low,1
100003140,1,1,48,2,139150,0,1,Mature (46-60),Medium,2
100003141,1,1,31,1,136117,1,1,Middle (31-45),Medium,0
100003142,0,1,39,2,143633,1,1,Middle (31-45),Medium,2
100003143,0,1,23,1,106249,1,0,Young (18-30),Low,3
100003144,1,1,36,1,162232,1,1,Middle (31-45),Medium,0
100003145,0,1,37,1,79695,1,0,Middle (31-45),Low,1
100003146,0,0,46,1,92979,0,0,Mature (46-60),Low,1
100003147,1,0,29,0,164120,1,1,Young (18-30),Medium,0
100003148,1,1,31,1,118596,1,2,Middle (31-45),Low,0
100003149,1,0,39,2,91487,1,0,Middle (31-45),Low,1
100003150,1,1,18,1,71372,1,0,Young (18-30),Low,3
100003151,0,1,34,1,130742,1,2,Middle (31-45),Medium,0
100003152,0,1,22,0,35832,0,0,Young (18-30),Low,3
100003153,1,1,32,1,66712,0,0,Middle (31-45),Low,3
100003154,1,1,22,1,112041,1,1,Young (18-30),Low,3
100003155,0,0,49,1,196200,2,1,Mature (46-60),Medium,2
100003156,0,0,18,0,92597,1,1,Young (18-30),Low,3
100003157,0,0,54,2,170385,2,1,Mature (46-60),Medium,2
100003158,1,0,18,0,118541,1,0,Young (18-30),Low,3
100003159,1,1,23,1,210597,2,2,Young (18-30),Medium,0
100003160,0,0,29,1,88850,0,1,Young (18-30),Low,3
100003161,1,0,37,1,72590,0,0,Middle (31-45),Low,1
100003162,0,1,31,1,150084,1,2,Middle (31-45),Medium,0
100003163,0,0,26,1,120828,1,1,Young (18-30),Low,0
100003164,1,1,32,1,96979,0,1,Middle (31-45),Low,3
100003165,1,0,40,2,82071,0,1,Middle (31-45),Low,1
100003166,1,0,24,0,151346,1,0,Young (18-30),Medium,0
100003167,1,0,22,1,49985,0,0,Young (18-30),Low,3
100003168,1,1,32,1,123815,1,1,Middle (31-45),Low,0
100003169,1,1,26,0,103022,0,1,Young (18-30),Low,3
100003170,1,1,23,1,106369,0,1,Young (18-30),Low,3
100003171,1,1,67,3,107409,0,1,Senior (60+),Low,2
100003172,1,1,41,1,94969,1,1,Middle (31-45),Low,1
100003173,0,0,55,1,95162,0,0,Mature (46-60),Low,1
100003174,0,1,42,1,155151,1,1,Middle (31-45),Medium,0
100003175,0,0,20,0,62301,0,0,Young (18-30),Low,3
100003176,1,1,26,1,88666,0,2,Young (18-30),Low,3
100003177,1,0,31,1,178818,1,2,Middle (31-45),Medium,0
100003178,0,1,43,1,113476,1,1,Middle (31-45),Low,1
100003179,0,1,22,1,76426,0,1,Young (18-30),Low,3
100003180,1,1,42,2,105170,0,0,Middle (31-45),Low,1
100003181,1,1,23,1,117159,1,0,Young (18-30),Low,3
100003182,1,0,38,0,89506,0,0,Middle (31-45),Low,1
100003183,0,0,30,0,104846,1,1,Young (18-30),Low,3
100003184,1,1,28,1,66311,0,0,Young (18-30),Low,3
100003185,1,1,29,1,127379,1,2,Young (18-30),Medium,0
100003186,0,1,35,1,110867,1,1,Middle (31-45),Low,1
100003187,0,1,46,2,135065,1,1,Mature (46-60),Medium,2
100003188,1,1,46,2,111472,0,1,Mature (46-60),Low,1
100003189,1,0,33,1,120559,1,1,Middle (31-45),Low,0
100003190,1,1,37,2,182787,1,0,Middle (31-45),Medium,2
100003191,0,0,39,1,99034,1,1,Middle (31-45),Low,1
100003192,1,1,40,2,128519,0,0,Middle (31-45),Medium,1
100003193,0,0,61,2,116491,1,1,Senior (60+),Low,2
100003194,1,1,45,2,99684,0,0,Middle (31-45),Low,1
100003195,0,0,42,2,223924,2,2,Middle (31-45),High,2
100003196,0,1,50,2,125651,1,1,Mature (46-60),Low,2
100003197,1,1,49,2,145173,0,0,Mature (46-60),Medium,2
100003198,0,0,34,1,145426,1,2,Middle (31-45),Medium,0
100003199,0,0,50,2,142782,1,1,Mature (46-60),Medium,2
100003200,0,0,33,1,139034,1,0,Middle (31-45),Medium,0
100003201,0,0,45,1,119339,1,0,Middle (31-45),Low,1
100003202,0,0,28,0,180785,2,1,Young (18-30),Medium,0
100003203,0,1,23,1,144576,1,1,Young (18-30),Medium,0
100003204,0,1,18,0,117243,2,0,Young (18-30),Low,3
100003205,0,1,42,2,127392,1,1,Middle (31-45),Medium,1
100003206,0,0,30,1,121389,0,1,Young (18-30),Low,0
100003207,0,0,48,1,68548,1,1,Mature (46-60),Low,1
100003208,0,0,30,1,103257,1,1,Young (18-30),Low,3
100003209,0,0,25,1,100104,1,1,Young (18-30),Low,3
100003210,0,1,49,1,120788,1,1,Mature (46-60),Low,1
100003211,1,0,36,1,114574,0,2,Middle (31-45),Low,1
100003212,0,0,41,1,109477,2,1,Middle (31-45),Low,1
100003213,0,0,33,1,104256,2,2,Middle (31-45),Low,1
100003214,0,1,42,2,141626,1,1,Middle (31-45),Medium,2
100003215,1,1,38,1,73884,1,1,Middle (31-45),Low,1
100003216,0,1,19,0,172178,1,2,Young (18-30),Medium,0
100003217,1,1,21,1,72807,1,1,Young (18-30),Low,3
100003218,0,0,42,1,228645,2,1,Middle (31-45),High,2
100003219,1,1,18,0,49255,0,0,Young (18-30),Low,3
100003220,1,0,25,0,148515,2,2,Young (18-30),Medium,0
100003221,0,0,39,1,160291,1,1,Middle (31-45),Medium,0
100003222,0,0,50,1,136698,1,1,Mature (46-60),Medium,2
100003223,1,1,18,1,77232,0,0,Young (18-30),Low,3
100003224,0,0,46,1,192816,2,1,Mature (46-60),Medium,2
100003225,1,0,28,1,51425,0,0,Young (18-30),Low,3
100003226,1,1,40,1,120548,0,0,Middle (31-45),Low,1
100003227,1,1,30,2,129624,1,0,Young (18-30),Medium,0
100003228,1,1,35,2,143920,0,1,Middle (31-45),Medium,0
100003229,0,1,20,1,116457,1,2,Young (18-30),Low,3
100003230,1,1,29,1,103819,0,0,Young (18-30),Low,3
100003231,1,1,18,0,112015,1,1,Young (18-30),Low,3
100003232,1,1,36,1,81957,1,0,Middle (31-45),Low,3
100003233,1,1,21,0,57919,0,1,Young (18-30),Low,3
100003234,0,0,18,0,145235,1,2,Young (18-30),Medium,0
100003235,1,1,48,2,146861,0,1,Mature (46-60),Medium,2
100003236,0,1,37,1,199374,1,2,Middle (31-45),Medium,0
100003237,1,1,32,1,81106,0,1,Middle (31-45),Low,3
100003238,1,1,52,2,116143,1,1,Mature (46-60),Low,2
100003239,1,1,35,1,117261,1,2,Middle (31-45),Low,0
100003240,1,1,42,2,130401,1,1,Middle (31-45),Medium,2
100003241,0,0,33,0,192766,2,2,Middle (31-45),Medium,0
100003242,0,1,19,0,120972,1,1,Young (18-30),Low,3
100003243,0,1,33,1,119210,0,0,Middle (31-45),Low,0
100003244,0,1,18,0,131752,1,0,Young (18-30),Medium,0
100003245,0,0,18,0,151267,2,2,Young (18-30),Medium,0
100003246,0,0,43,1,121230,1,1,Middle (31-45),Low,1
100003247,0,0,48,1,107995,0,2,Mature (46-60),Low,1
100003248,1,1,35,2,116012,1,0,Middle (31-45),Low,1
100003249,0,0,48,1,157328,2,1,Mature (46-60),Medium,2
100003250,0,0,27,0,100811,1,2,Young (18-30),Low,3
100003251,1,0,20,0,127670,1,1,Young (18-30),Medium,0
100003252,0,0,39,1,56548,0,0,Middle (31-45),Low,1
100003253,1,1,24,1,128182,1,1,Young (18-30),Medium,0
100003254,1,1,38,2,168537,1,0,Middle (31-45),Medium,2
100003255,1,1,29,2,141946,1,1,Young (18-30),Medium,0
100003256,0,0,46,1,168688,1,2,Mature (46-60),Medium,2
100003257,1,1,32,1,92181,1,1,Middle (31-45),Low,3
100003258,0,1,24,1,89319,0,0,Young (18-30),Low,3
100003259,1,1,24,1,86742,1,0,Young (18-30),Low,3
100003260,1,1,25,1,134634,1,0,Young (18-30),Medium,0
100003261,1,0,50,1,61826,0,1,Mature (46-60),Low,1
100003262,1,1,18,0,54010,0,0,Young (18-30),Low,3
100003263,1,0,74,3,161439,1,1,Senior (60+),Medium,2
100003264,1,1,39,2,132185,1,0,Middle (31-45),Medium,1
100003265,1,0,26,0,115228,0,0,Young (18-30),Low,3
100003266,1,1,23,1,82465,0,2,Young (18-30),Low,3
100003267,0,0,46,1,167941,1,1,Mature (46-60),Medium,2
100003268,0,0,33,1,82629,1,0,Middle (31-45),Low,3
100003269,0,0,34,0,125063,1,2,Middle (31-45),Low,0
100003270,0,0,41,0,149926,1,1,Middle (31-45),Medium,0
100003271,1,1,32,1,86501,0,0,Middle (31-45),Low,3
100003272,1,0,35,1,122452,1,1,Middle (31-45),Low,0
100003273,1,1,40,1,113116,0,0,Middle (31-45),Low,1
100003274,1,1,41,1,75854,0,0,Middle (31-45),Low,1
100003275,0,0,26,0,105225,0,1,Young (18-30),Low,3
100003276,1,1,25,0,77340,0,0,Young (18-30),Low,3
100003277,1,1,22,1,115553,1,0,Young (18-30),Low,3
100003278,0,0,41,1,121731,0,0,Middle (31-45),Low,1
100003279,1,1,35,2,108461,1,1,Middle (31-45),Low,1
100003280,1,1,42,1,151946,1,1,Middle (31-45),Medium,0
100003281,0,0,33,1,103328,0,0,Middle (31-45),Low,1
100003282,0,0,22,0,68686,0,0,Young (18-30),Low,3
100003283,1,1,44,2,114674,1,1,Middle (31-45),Low,1
100003284,0,0,44,2,137288,1,1,Middle (31-45),Medium,2
100003285,0,0,30,0,100667,0,1,Young (18-30),Low,3
100003286,1,0,28,0,107924,0,0,Young (18-30),Low,3
100003287,0,0,41,1,109171,1,1,Middle (31-45),Low,1
100003288,0,0,26,1,106325,1,0,Young (18-30),Low,3
100003289,1,1,28,1,107315,1,1,Young (18-30),Low,3
100003290,1,0,24,0,111062,1,0,Young (18-30),Low,3
100003291,0,0,45,1,119609,0,1,Middle (31-45),Low,1
100003292,0,0,42,1,92182,1,1,Middle (31-45),Low,1
100003293,1,0,32,1,93971,0,0,Middle (31-45),Low,3
100003294,0,0,25,1,114070,0,0,Young (18-30),Low,3
100003295,1,1,22,1,55357,0,1,Young (18-30),Low,3
100003296,1,1,19,1,48761,1,0,Young (18-30),Low,3
100003297,1,1,47,2,181651,1,2,Mature (46-60),Medium,2
100003298,1,1,47,2,131419,1,1,Mature (46-60),Medium,2
100003299,1,1,18,0,103760,1,0,Young (18-30),Low,3
100003300,0,1,44,1,142146,1,0,Middle (31-45),Medium,1
100003301,1,1,27,1,61111,0,0,Young (18-30),Low,3
100003302,0,0,34,1,160184,2,1,Middle (31-45),Medium,0
100003303,0,0,18,0,55492,0,1,Young (18-30),Low,3
100003304,1,0,23,0,78518,1,0,Young (18-30),Low,3
100003305,1,1,20,1,159847,1,1,Young (18-30),Medium,0
100003306,1,1,19,1,144578,1,1,Young (18-30),Medium,0
100003307,0,0,38,1,148266,1,1,Middle (31-45),Medium,0
100003308,0,0,51,1,156204,1,2,Mature (46-60),Medium,2
100003309,0,0,54,1,220165,2,2,Mature (46-60),High,2
100003310,1,1,35,1,164946,2,1,Middle (31-45),Medium,0
100003311,1,1,36,1,131493,2,1,Middle (31-45),Medium,0
100003312,1,1,46,2,173733,1,2,Mature (46-60),Medium,2
100003313,1,1,58,2,108575,0,0,Mature (46-60),Low,2
100003314,0,0,40,1,146386,1,1,Middle (31-45),Medium,0
100003315,1,1,21,1,139980,1,0,Young (18-30),Medium,0
100003316,0,0,40,2,126752,1,0,Middle (31-45),Low,1
100003317,0,0,49,1,124779,0,0,Mature (46-60),Low,1
100003318,1,1,28,1,87026,0,0,Young (18-30),Low,3
100003319,0,1,47,2,112760,0,1,Mature (46-60),Low,1
100003320,0,0,33,1,131454,0,0,Middle (31-45),Medium,0
100003321,1,1,26,1,99237,1,2,Young (18-30),Low,3
100003322,0,1,43,2,76401,0,0,Middle (31-45),Low,1
100003323,0,1,39,1,169584,2,1,Middle (31-45),Medium,0
100003324,0,1,32,1,171117,1,1,Middle (31-45),Medium,0
100003325,1,1,33,1,170017,1,1,Middle (31-45),Medium,0
100003326,1,1,43,1,162568,1,1,Middle (31-45),Medium,0
100003327,1,1,35,1,137173,0,0,Middle (31-45),Medium,0
100003328,1,1,48,1,73499,0,0,Mature (46-60),Low,1
100003329,1,1,40,2,65080,1,1,Middle (31-45),Low,1
100003330,1,1,34,1,112102,2,1,Middle (31-45),Low,0
100003331,0,0,27,1,130409,2,1,Young (18-30),Medium,0
100003332,1,1,18,0,123400,1,1,Young (18-30),Low,3
100003333,0,0,43,1,141318,1,2,Middle (31-45),Medium,0
100003334,0,0,25,0,98613,1,0,Young (18-30),Low,3
100003335,1,1,28,1,72288,0,0,Young (18-30),Low,3
100003336,0,1,34,1,106747,1,1,Middle (31-45),Low,1
100003337,1,1,45,1,74910,0,0,Middle (31-45),Low,1
100003338,0,0,46,1,141193,1,2,Mature (46-60),Medium,2
100003339,1,1,18,0,163995,1,1,Young (18-30),Medium,0
100003340,0,0,46,1,159599,1,1,Mature (46-60),Medium,2
100003341,1,1,43,2,151115,1,1,Middle (31-45),Medium,2
100003342,1,1,18,1,78133,1,0,Young (18-30),Low,3
100003343,1,1,22,1,126671,1,0,Young (18-30),Low,0
100003344,1,1,22,2,108116,1,0,Young (18-30),Low,3
100003345,0,0,54,2,118553,1,0,Mature (46-60),Low,2
100003346,1,1,42,1,142046,0,0,Middle (31-45),Medium,1
100003347,0,0,46,1,146441,1,1,Mature (46-60),Medium,2
100003348,1,1,40,2,102270,1,1,Middle (31-45),Low,1
100003349,1,0,36,1,159920,2,2,Middle (31-45),Medium,0
100003350,0,1,57,2,123702,0,0,Mature (46-60),Low,2
100003351,1,1,30,1,121971,0,1,Young (18-30),Low,0
100003352,1,0,35,1,92075,1,0,Middle (31-45),Low,1
100003353,1,1,44,1,86109,1,0,Middle (31-45),Low,1
100003354,0,0,50,2,140789,0,0,Mature (46-60),Medium,2
100003355,1,1,18,0,85733,1,0,Young (18-30),Low,3
100003356,0,1,50,2,103480,0,0,Mature (46-60),Low,1
100003357,0,0,48,1,128684,1,2,Mature (46-60),Medium,1
100003358,0,1,24,0,125470,1,1,Young (18-30),Low,0
100003359,1,1,52,2,199092,0,0,Mature (46-60),Medium,2
100003360,1,1,18,1,112736,2,1,Young (18-30),Low,3
100003361,0,0,42,2,102990,0,0,Middle (31-45),Low,1
100003362,0,1,29,0,95128,1,0,Young (18-30),Low,3
100003363,1,1,34,1,98159,1,0,Middle (31-45),Low,3
100003364,0,1,51,2,147966,0,1,Mature (46-60),Medium,2
100003365,0,1,55,2,187466,2,1,Mature (46-60),Medium,2
100003366,0,0,35,1,148900,1,0,Middle (31-45),Medium,0
100003367,0,0,40,2,122397,1,2,Middle (31-45),Low,1
100003368,0,1,40,1,108621,2,2,Middle (31-45),Low,1
100003369,1,1,30,1,67034,1,1,Young (18-30),Low,3
100003370,0,0,33,0,165699,2,2,Middle (31-45),Medium,0
100003371,0,0,18,0,35832,0,0,Young (18-30),Low,3
100003372,1,1,25,0,95890,1,0,Young (18-30),Low,3
100003373,0,0,18,0,166743,1,1,Young (18-30),Medium,0
100003374,0,0,52,1,82775,0,1,Mature (46-60),Low,1
100003375,0,0,36,0,62676,1,0,Middle (31-45),Low,1
100003376,0,0,39,1,124166,1,1,Middle (31-45),Low,1
100003377,1,0,37,1,88849,1,1,Middle (31-45),Low,1
100003378,0,0,49,1,122103,1,1,Mature (46-60),Low,1
100003379,0,0,55,1,153589,1,0,Mature (46-60),Medium,2
100003380,0,0,30,0,150756,1,2,Young (18-30),Medium,0
100003381,1,1,42,1,80601,0,1,Middle (31-45),Low,1
100003382,1,1,25,0,163248,2,1,Young (18-30),Medium,0
100003383,1,1,20,0,125930,1,2,Young (18-30),Low,0
100003384,0,0,27,0,88034,0,0,Young (18-30),Low,3
100003385,1,1,38,1,109107,0,0,Middle (31-45),Low,1
100003386,0,1,33,1,138688,1,0,Middle (31-45),Medium,0
100003387,0,1,36,1,167487,1,1,Middle (31-45),Medium,0
100003388,0,0,57,1,129459,1,1,Mature (46-60),Medium,2
100003389,0,0,45,1,143268,1,1,Middle (31-45),Medium,2
100003390,0,0,25,1,89180,0,0,Young (18-30),Low,3
100003391,0,1,29,1,86668,0,0,Young (18-30),Low,3
100003392,1,1,20,1,138779,0,0,Young (18-30),Medium,0
100003393,1,1,54,1,68418,0,0,Mature (46-60),Low,1
100003394,1,1,19,1,100726,1,1,Young (18-30),Low,3
100003395,1,1,18,0,101579,1,1,Young (18-30),Low,3
100003396,0,1,25,1,116053,1,2,Young (18-30),Low,0
100003397,0,0,48,2,123088,1,0,Mature (46-60),Low,2
100003398,1,0,52,2,123005,0,1,Mature (46-60),Low,2
100003399,0,1,41,2,110512,1,0,Middle (31-45),Low,1
100003400,0,1,26,1,77076,0,0,Young (18-30),Low,3
100003401,1,1,23,1,104872,1,0,Young (18-30),Low,3
100003402,0,0,42,1,150069,1,1,Middle (31-45),Medium,0
100003403,0,1,32,2,187857,2,1,Middle (31-45),Medium,0
100003404,0,0,49,2,203555,1,2,Mature (46-60),Medium,2
100003405,0,1,23,1,35832,0,0,Young (18-30),Low,3
100003406,1,0,36,1,109521,0,1,Middle (31-45),Low,1
100003407,0,0,32,0,123368,1,1,Middle (31-45),Low,0
100003408,0,1,26,0,53078,0,1,Young (18-30),Low,3
100003409,1,1,18,1,115855,1,1,Young (18-30),Low,3
100003410,0,0,32,0,95142,1,0,Middle (31-45),Low,3
100003411,1,1,34,1,111206,0,0,Middle (31-45),Low,3
100003412,1,1,63,3,175437,1,1,Senior (60+),Medium,2
100003413,0,0,20,0,111664,1,1,Young (18-30),Low,3
100003414,1,1,27,1,73524,1,0,Young (18-30),Low,3
100003415,1,1,19,1,96808,0,2,Young (18-30),Low,3
100003416,0,0,31,1,52333,1,1,Middle (31-45),Low,3
100003417,1,0,44,2,124088,0,0,Middle (31-45),Low,1
100003418,0,1,29,1,83613,1,1,Young (18-30),Low,3
100003419,0,1,27,0,135078,1,1,Young (18-30),Medium,0
100003420,0,0,19,1,84711,0,1,Young (18-30),Low,3
100003421,1,1,21,1,97512,1,1,Young (18-30),Low,3
100003422,1,1,27,2,101862,1,0,Young (18-30),Low,3
100003423,0,0,25,0,97200,1,2,Young (18-30),Low,3
100003424,1,0,44,1,68576,0,0,Middle (31-45),Low,1
100003425,0,0,36,1,97776,0,0,Middle (31-45),Low,1
100003426,0,0,30,1,81715,0,0,Young (18-30),Low,3
100003427,0,1,22,1,161262,1,2,Young (18-30),Medium,0
100003428,1,0,30,0,46054,0,1,Young (18-30),Low,3
100003429,0,1,27,1,131065,1,1,Young (18-30),Medium,0
100003430,0,0,34,0,105247,1,1,Middle (31-45),Low,1
100003431,1,1,27,1,138944,2,2,Young (18-30),Medium,0
100003432,1,1,51,2,44920,0,0,Mature (46-60),Low,1
100003433,1,1,39,2,97098,1,1,Middle (31-45),Low,1
100003434,1,1,18,1,53005,0,0,Young (18-30),Low,3
100003435,0,1,41,1,110786,1,0,Middle (31-45),Low,1
100003436,0,1,44,2,155679,0,0,Middle (31-45),Medium,2
100003437,0,0,49,1,158973,1,1,Mature (46-60),Medium,2
100003438,0,0,53,2,118549,1,1,Mature (46-60),Low,2
100003439,0,1,58,1,135358,1,1,Mature (46-60),Medium,2
100003440,1,1,33,1,100968,1,1,Middle (31-45),Low,3
100003441,1,0,45,1,120573,1,0,Middle (31-45),Low,1
100003442,0,1,38,1,102414,0,0,Middle (31-45),Low,1
100003443,0,0,27,0,124669,1,1,Young (18-30),Low,0
100003444,1,0,44,1,142177,2,2,Middle (31-45),Medium,2
100003445,1,0,27,1,109016,0,0,Young (18-30),Low,3
100003446,1,1,38,1,169608,1,1,Middle (31-45),Medium,0
100003447,0,1,36,1,129020,2,1,Middle (31-45),Medium,0
100003448,0,1,38,1,142543,1,1,Middle (31-45),Medium,0
100003449,1,0,20,0,151172,2,0,Young (18-30),Medium,0
100003450,1,1,49,2,140963,0,1,Mature (46-60),Medium,2
100003451,1,1,24,1,124798,0,1,Young (18-30),Low,0
100003452,0,0,24,0,142967,0,0,Young (18-30),Medium,0
100003453,0,1,35,1,162602,1,1,Middle (31-45),Medium,0
100003454,1,1,37,2,161598,1,2,Middle (31-45),Medium,2
100003455,1,0,43,1,66030,0,1,Middle (31-45),Low,1
100003456,1,1,28,2,137121,1,0,Young (18-30),Medium,0
100003457,0,1,18,0,66852,0,1,Young (18-30),Low,3
100003458,1,1,38,1,122578,1,1,Middle (31-45),Low,0
100003459,0,0,32,1,69553,0,0,Middle (31-45),Low,3
100003460,0,1,41,1,189955,2,2,Middle (31-45),Medium,2
100003461,1,1,23,1,128828,1,2,Young (18-30),Medium,0
100003462,0,0,59,2,192592,2,1,Mature (46-60),Medium,2
